date,developing,Africa,Asia,America,med_developing,med_Africa,med_Asia,med_America
23/Feb/2026,99.63800000000001,99.854,99.607,99.71900000000001,100,99.884003,100,100
24/Feb/2026,99.87,100.324,99.803,100.049,100,100,99.997002,100
25/Feb/2026,100.005,100.161,99.931,100.34,100,100.039,100,100
26/Feb/2026,100.139,100.218,100.16,99.994,100,100,100,100
27/Feb/2026,100,100,100,100,100,100,100,100
02/Mar/2026,99.595,99.227,99.636,99.526,99.939003,99.486,99.935997,100
03/Mar/2026,99.10000000000001,98.31400000000001,99.402,97.777,99.932999,99.165001,99.931,100
04/Mar/2026,99.21300000000001,98.426,99.41500000000001,98.44,99.922997,99.257004,99.922997,100
05/Mar/2026,99.136,98.057,99.474,97.743,99.838997,99.114998,99.878998,100
06/Mar/2026,99.06,98.083,99.39,97.663,99.773003,99.114998,99.841003,100
09/Mar/2026,99.078,97.76300000000001,99.265,98.607,99.758003,99.261002,99.75,100
10/Mar/2026,99.40600000000001,98.026,99.60000000000001,98.923,99.764999,99.155998,99.776001,100
11/Mar/2026,99.383,97.675,99.627,98.758,99.847,98.972,99.902,100
12/Mar/2026,99.14100000000001,97.22200000000001,99.54600000000001,97.73,99.819,99.403,99.850998,100
13/Mar/2026,98.777,96.884,99.25,96.982,99.698997,98.332001,99.834,100
16/Mar/2026,99.017,97.265,99.306,98.17100000000001,99.592003,98.713997,99.734001,100
17/Mar/2026,99.139,97.456,99.377,98.542,99.593002,98.858002,99.761002,100
18/Mar/2026,98.971,97.129,99.363,97.60300000000001,99.698997,98.485001,99.822998,100
19/Mar/2026,98.919,97.32900000000001,99.169,98.212,99.640999,99.068001,99.717003,100
20/Mar/2026,98.742,97.09700000000001,99.161,97.13800000000001,99.698997,98.992996,99.774002,100
23/Mar/2026,98.96300000000001,97.191,99.289,97.92700000000001,99.640999,98.844002,99.842003,100
24/Mar/2026,98.789,97.044,99.07000000000001,97.982,99.593002,99.139999,99.782997,100
25/Mar/2026,98.755,97.068,99.02200000000001,97.997,99.674004,98.938004,99.886002,100
26/Mar/2026,98.54600000000001,96.80500000000001,98.85900000000001,97.563,99.593002,98.811996,99.737999,100
27/Mar/2026,98.42400000000001,96.8,98.75,97.322,99.592003,98.735001,99.695,100
30/Mar/2026,98.392,96.246,98.77800000000001,97.185,99.599998,98.531998,99.813004,100
31/Mar/2026,98.715,96.447,99.023,97.982,99.528,98.588997,99.806999,100
01/Apr/2026,99.036,96.95700000000001,99.291,98.51600000000001,99.672997,99.064003,99.774002,100
02/Apr/2026,98.929,96.645,99.208,98.36,99.587997,98.764999,99.755997,100
03/Apr/2026,98.962,96.449,99.267,98.346,99.593002,98.764999,99.792999,100
06/Apr/2026,98.998,96.65900000000001,99.235,98.681,99.841003,98.735001,99.702003,100
07/Apr/2026,99.161,96.58800000000001,99.443,98.69800000000001,99.519997,98.653999,99.799004,100
08/Apr/2026,99.65900000000001,97.675,99.79600000000001,99.74000000000001,99.691002,99.374001,99.855003,100
09/Apr/2026,99.717,97.795,99.76600000000001,100.257,99.797997,99.351997,99.835999,100
10/Apr/2026,99.756,97.80500000000001,99.72200000000001,100.757,99.801003,99.291,99.917999,100
13/Apr/2026,99.739,97.764,99.66500000000001,100.969,99.723999,99.532997,99.818001,100
14/Apr/2026,99.901,98.19,99.80200000000001,101.157,99.926003,99.910004,99.860001,100
15/Apr/2026,99.84,98.313,99.742,101.014,99.938004,99.823997,99.904999,100
16/Apr/2026,99.85000000000001,98.294,99.756,101.012,99.966003,99.862999,99.957001,100
17/Apr/2026,99.946,98.434,99.85000000000001,101.104,99.843002,99.776001,99.932999,100
20/Apr/2026,99.907,98.28,99.78400000000001,101.264,99.897003,99.776001,99.906998,100
21/Apr/2026,99.834,98.146,99.7,101.274,99.929001,99.694,99.949997,100
22/Apr/2026,99.74000000000001,98.086,99.596,101.221,99.749001,99.553001,99.949997,100
23/Apr/2026,99.55200000000001,97.735,99.51000000000001,100.542,99.752998,99.390999,99.933998,100
24/Apr/2026,99.544,97.73700000000001,99.431,100.915,99.734001,99.390999,99.910004,100
27/Apr/2026,99.625,97.76300000000001,99.559,100.761,99.834999,99.570999,99.938004,100
28/Apr/2026,99.48100000000001,97.518,99.374,100.892,99.726997,99.151001,99.974998,100
29/Apr/2026,99.3,97.26300000000001,99.27200000000001,100.301,99.830002,99.191002,99.924004,100
30/Apr/2026,99.42700000000001,97.253,99.36200000000001,100.689,99.766998,99.549004,99.948997,100
01/May/2026,99.437,97.276,99.369,100.715,99.734001,99.351997,99.955002,100
04/May/2026,99.324,97.223,99.289,100.397,99.864998,99.314003,99.976997,100
05/May/2026,99.419,97.273,99.271,101.124,99.845001,99.498001,99.894997,100
06/May/2026,99.723,97.89700000000001,99.56700000000001,101.342,99.890999,99.447998,99.984001,100
